date,Meeting_ECB,Meeting_FED,EUR/USD,VIX,surprise_index,cip,sov_diff2Y,BS,Money_mkt,d_rate
2011-11-30,0.0,0.0,1.3554483333333331,29.202999999999996,0.2606635897435897,29.712807345779357,7.339496666666666,-1.211823989108486,1.0557101666666666,0.44166666666666665
2011-12-31,1.0,0.0,1.3152741935483871,23.13225806451613,0.138725097483162,35.722786256558585,9.251225806451613,-1.1179953272294316,0.948338817204301,0.22983870967741937
2012-01-31,0.0,0.0,1.2903983870967741,19.333064516129035,0.3304147465437788,24.131716529646074,10.684667741935483,-1.0463339815297608,0.7068586021505376,0.125
2012-02-29,0.0,0.0,1.323593103448276,17.870172413793103,0.5366428571428571,16.575526283425756,12.328596551724138,-1.0299782960820176,0.5765206896551724,0.125
2012-03-31,0.0,0.0,1.3216096774193549,15.800161290322581,0.37526497695852534,17.01360996560073,9.375925806451614,-1.0027553680220922,0.3957379032258065,0.125
2012-04-30,0.0,0.0,1.3167466666666667,18.708666666666666,0.12353974358974357,16.59319609403387,3.5403149999999997,-0.9209525187463807,0.2870575,0.125
2012-05-31,0.0,0.0,1.2796516129032258,21.02048387096774,0.05173573200992555,16.25788254858673,1.4457,-0.9110915825734143,0.23165403225806447,0.125
2012-06-30,0.0,0.0,1.254275,19.103,-0.22261,26.69071310200603,1.6638600000000001,-0.8571271095540671,0.20376666666666682,0.125
2012-07-31,0.0,0.0,1.2289629032258065,17.538709677419355,-0.251458064516129,35.673846721882306,1.7648322580645162,-0.8275979705340358,0.053766935483871015,-0.04435483870967742
2012-08-31,0.0,1.0,1.239716129032258,16.315967741935484,-0.22032258064516128,31.15902455032623,1.5187451612903227,-0.8090632232534152,-0.09756854838709678,-0.125
2012-09-30,0.0,1.0,1.2868766666666667,16.112166666666667,-0.0010999999999999816,23.09349122574887,1.23431,-0.79427326646703,-0.15904750000000004,-0.125
2012-10-31,0.0,0.0,1.2972709677419356,17.446290322580648,0.08191935483870966,25.702075192314748,1.0305451612903225,-0.843069513358408,-0.15569758064516123,-0.125
2012-11-30,0.0,0.0,1.2833316666666665,17.011833333333335,0.04623333333333331,30.075203535773603,0.9879083333333333,-0.8423510454900948,-0.17071333333333333,-0.125
2012-12-31,0.0,1.0,1.311575806451613,17.94645161290323,0.12536129032258064,32.711609074579385,0.8676225806451613,-0.8835298416786782,-0.17153548387096773,-0.125
2013-01-31,0.0,0.0,1.330116129032258,13.676129032258064,0.15162258064516126,23.625920249316344,0.7046967741935483,-0.9353706285936002,-0.08379112903225808,-0.125
2013-02-28,0.0,0.0,1.334275,14.405714285714286,0.13116883116883113,17.47928051957023,0.7387660714285714,-1.0390962854468673,-0.05728571428571433,-0.125
2013-03-31,0.0,0.0,1.2955032258064516,13.884193548387097,0.21407331378299121,19.475379742933395,0.8043387096774195,-1.0799999104281552,-0.07275080645161291,-0.125
2013-04-30,0.0,0.0,1.3029966666666666,14.806999999999999,0.06987499999999996,19.88400740748589,0.7107566666666667,-1.172792693057635,-0.06312750000000003,-0.125
2013-05-31,0.0,0.0,1.2975016129032257,13.999032258064517,-0.06736290322580643,21.431732731994646,0.5623129032258064,-1.1793931444388812,-0.07018951612903224,-0.125
2013-06-30,0.0,0.0,1.3179666666666667,16.377166666666668,-0.032358333333333315,15.308910554230714,0.5799733333333333,-1.2471467891198962,-0.06178916666666667,-0.125
2013-07-31,0.0,0.0,1.3090983870967743,13.536129032258065,0.006206221198156661,13.402407886189316,0.7045612903225806,-1.2978244750018577,-0.04477258064516129,-0.125
2013-08-31,0.0,0.0,1.3318387096774194,14.541290322580645,0.07055632360471072,12.920622968595383,0.684458064516129,-1.3456931266553909,-0.03939677419354837,-0.125
2013-09-30,0.0,0.0,1.3360966666666667,14.536666666666667,-0.021037962962962932,12.629133762427236,0.6535216666666666,-1.363385386483966,-0.03487333333333331,-0.125
2013-10-31,0.0,0.0,1.3639645161290321,14.01774193548387,-0.07991129032258062,6.058995921792474,0.6409838709677419,-1.396759476241005,-0.025474193548387064,-0.125
2013-11-30,0.0,0.0,1.3493066666666667,13.203666666666667,0.03144000000000001,4.190838571143996,0.4574611111111111,-1.4388356747855644,-0.02694972222222225,-0.125
2013-12-31,0.0,0.0,1.370408064516129,13.833225806451612,0.14321935483870965,3.3762051370484407,0.32646021505376344,-1.4871249756356495,0.01996989247311831,-0.125
2014-01-31,0.0,0.0,1.3619838709677419,14.582258064516129,0.05932258064516128,0.4530782276924514,0.2566838709677419,-1.5503054393734361,0.056766935483870934,-0.125
2014-02-28,0.0,0.0,1.3660160714285714,13.803749999999999,-0.22089285714285714,0.8380795676339398,0.2400517857142857,-1.584511611206429,0.054003571428571456,-0.125
2014-03-31,0.0,0.0,1.3827806451612903,14.619677419354838,-0.08970046082949308,6.157353693027405,0.11641935483870966,-1.6114293248528218,0.07190725806451614,-0.125
2014-04-30,0.0,0.0,1.380755,13.852833333333333,0.07178333333333331,-0.11574572979084871,0.0652033333333333,-1.6527142191007491,0.10025500000000001,-0.125
2014-05-31,0.0,0.0,1.3731064516129032,12.666451612903227,0.1506981566820276,5.981308098383318,0.05771397849462362,-1.678890965504117,0.09455322580645162,-0.125
2014-06-30,1.0,0.0,1.3605166666666666,12.681333333333333,0.1988123809523809,7.142137083673022,-0.0813594444444444,-1.7055789499791376,0.0091725,-0.19166666666666665
2014-07-31,0.0,0.0,1.3538403225806452,13.299516129032257,0.16284516129032256,9.529342145894278,-0.23026774193548386,-1.7672878637408793,-0.028626612903225823,-0.225
2014-08-31,0.0,0.0,1.3313193548387097,12.805483870967743,0.23710599078341008,13.917536429867962,-0.2592903225806451,-1.8054872915847398,-0.042437903225806456,-0.225
2014-09-30,1.0,0.0,1.2884,13.990666666666668,0.2518238095238095,20.5969145724128,-0.40475333333333324,-1.7837877519640737,-0.13687916666666666,-0.29500000000000004
2014-10-31,1.0,0.0,1.267558064516129,16.94483870967742,0.13996774193548384,15.127548647457978,-0.2603419354838709,-1.7705880626578483,-0.14980887096774193,-0.325
2014-11-30,0.0,0.0,1.2470566666666667,13.712,0.19804393939393936,18.05072696579954,-0.29483000000000004,-1.78203493768651,-0.15227666666666667,-0.325
2014-12-31,0.0,0.0,1.2299403225806451,15.888870967741935,0.17589296187683282,12.049422220605276,-0.4080548387096774,-1.7870950265071521,-0.16356693548387097,-0.325
2015-01-31,1.0,0.0,1.1625677419354838,18.801129032258064,-0.34167741935483875,12.169310819725775,-0.35256021505376345,-1.7589897666221785,-0.21203790322580648,-0.325
2015-02-28,0.0,0.0,1.1342214285714285,15.725,-0.28869999999999996,18.63371305580719,-0.49738869047619044,-1.7205014120539297,-0.22956339285714286,-0.325
2015-03-31,1.0,0.0,1.082641935483871,15.372096774193547,-0.6545426799007443,15.80630673081102,-0.589358064516129,-1.714195444053126,-0.25588387096774196,-0.325
2015-04-30,0.0,0.0,1.0814033333333335,14.654,-0.6577358974358974,14.187370379059455,-0.54946,-1.6699900600803348,-0.28348750000000006,-0.325
2015-05-31,0.0,0.0,1.115567741935484,13.903064516129032,-0.7703870967741935,14.8015717099636,-0.6395193548387097,-1.6531222390847982,-0.29466693548387096,-0.325
2015-06-30,0.0,0.0,1.1233733333333333,15.218333333333334,-0.47817777777777776,7.56255781953165,-0.67597,-1.6356432170611033,-0.30140500000000003,-0.325
2015-07-31,0.0,0.0,1.1007322580645162,14.324516129032258,-0.4288279569892473,5.169193236358864,-0.6436741935483872,-1.6262480287512562,-0.3192983870967742,-0.325
2015-08-31,0.0,0.0,1.1144387096774195,21.443548387096776,-0.499,4.73468136424829,-0.7230903225806452,-1.5927354373294549,-0.3461846774193548,-0.325
2015-09-30,1.0,0.0,1.1235716666666666,20.993333333333332,-0.4464666666666667,16.084346793182934,-0.7554433333333334,-1.551841831259971,-0.36069166666666663,-0.325
2015-10-31,0.0,0.0,1.121467741935484,16.045483870967743,-0.502916129032258,15.658997402918027,-0.7122086021505376,-1.561794523936999,-0.3726787634408602,-0.325
2015-11-30,0.0,0.0,1.0722166666666666,16.9135,-0.4677866666666667,22.465732127717533,-1.0089927777777778,-1.5414586323517812,-0.4482611111111111,-0.325
2015-12-31,0.0,0.0,1.0906774193548388,17.23,-0.5270806451612904,10.53328089976918,-1.123425806451613,-1.5041960338327465,-0.5989935483870967,-0.5282258064516129
2016-01-31,0.0,0.0,1.086509677419355,20.80064516129032,-0.39002199413489735,6.386275112084646,-1.0771483870967742,-1.5148461418291668,-0.8084527419354838,-0.675
2016-02-29,0.0,0.0,1.10985,17.95551724137931,-0.1644305120167189,13.702644446223568,-0.9538931034482758,-1.4815325955178607,-0.8674120689655171,-0.675
2016-03-31,1.0,0.0,1.1139806451612904,15.563225806451612,-0.1533333333333333,13.836191461517291,-1.1220612903225808,-1.4404398405582088,-0.8978254838709677,-0.7266129032258064
2016-04-30,1.0,0.0,1.1340333333333334,15.222833333333334,-0.21023333333333333,20.05082845993872,-1.0108483333333333,-1.4546629038056507,-0.9146486666666667,-0.775
2016-05-31,0.0,0.0,1.1293483870967742,15.08290322580645,-0.09269354838709676,21.201044904305306,-1.0795000000000001,-1.4093699162090043,-0.942423064516129,-0.775
