date,ECB_assets,FED_assets,EUR/USD,VIX,Euribor_90d,cip_govt,fed_target,us_tb90d
2012-03-19,1059637.0,2893560.0,1.324,15.04,0.8585,16.79999999999999,0.125,
2012-03-19,1059637.0,2893560.0,1.324,15.04,0.8585,15.73999999999995,0.125,
2012-03-20,1059637.0,2893560.0,1.3224,15.58,0.8585,8.300000000000018,0.125,
2012-03-20,1059637.0,2893560.0,1.3224,15.58,0.8585,18.345,0.125,
2012-03-20,1059637.0,2893560.0,1.3224,15.58,0.8585,17.965,0.125,
2012-03-20,1059637.0,2893560.0,1.3224,15.58,0.8585,14.32658502507208,0.125,
2012-03-20,1059637.0,2893560.0,1.3224,15.58,0.8585,16.04,0.125,
2012-03-20,1059637.0,2893560.0,1.3224,15.58,0.8585,19.76,0.125,
2012-03-20,1059637.0,2893560.0,1.3224,15.58,0.8585,19.83000000000001,0.125,
2012-03-21,1059637.0,2892646.0,1.3211,15.13,0.8585,5.349999999999988,0.125,
2012-03-21,1059637.0,2892646.0,1.3211,15.13,0.8585,16.43,0.125,
2012-03-21,1059637.0,2892646.0,1.3211,15.13,0.8585,13.95,0.125,
2012-03-21,1059637.0,2892646.0,1.3211,15.13,0.8585,12.3337102673699,0.125,
2012-03-21,1059637.0,2892646.0,1.3211,15.13,0.8585,12.50999999999999,0.125,
2012-03-21,1059637.0,2892646.0,1.3211,15.13,0.8585,15.81000000000001,0.125,
2012-03-21,1059637.0,2892646.0,1.3211,15.13,0.8585,16.99499999999998,0.125,
2012-03-22,1059637.0,2892646.0,1.3196,15.57,0.8585,1.810000000000023,0.125,
2012-03-22,1059637.0,2892646.0,1.3196,15.57,0.8585,15.76,0.125,
2012-03-22,1059637.0,2892646.0,1.3196,15.57,0.8585,13.07999999999999,0.125,
2012-03-22,1059637.0,2892646.0,1.3196,15.57,0.8585,13.7473150584741,0.125,
2012-03-22,1059637.0,2892646.0,1.3196,15.57,0.8585,12.35000000000001,0.125,
2012-03-22,1059637.0,2892646.0,1.3196,15.57,0.8585,13.87999999999997,0.125,
2012-03-22,1059637.0,2892646.0,1.3196,15.57,0.8585,13.96000000000002,0.125,
2012-03-23,1059637.0,2892646.0,1.3271,14.82,0.8585,1.180000000000003,0.125,
2012-03-23,1059637.0,2892646.0,1.3271,14.82,0.8585,15.415,0.125,
2012-03-23,1059637.0,2892646.0,1.3271,14.82,0.8585,12.27000000000001,0.125,
2012-03-23,1059637.0,2892646.0,1.3271,14.82,0.8585,11.62915140394828,0.125,
2012-03-23,1059637.0,2892646.0,1.3271,14.82,0.8585,11.44000000000001,0.125,
2012-03-23,1059637.0,2892646.0,1.3271,14.82,0.8585,13.82000000000001,0.125,
2012-03-23,1059637.0,2892646.0,1.3271,14.82,0.8585,14.07000000000003,0.125,
2012-03-24,,,,,,,0.125,
2012-03-25,,,,,,,0.125,
2012-03-26,1059637.0,2892646.0,1.3357,14.26,0.8585,1.09999999999999,0.125,
2012-03-26,1059637.0,2892646.0,1.3357,14.26,0.8585,14.985,0.125,
2012-03-26,1059637.0,2892646.0,1.3357,14.26,0.8585,9.999999999999998,0.125,
2012-03-26,1059637.0,2892646.0,1.3357,14.26,0.8585,12.07045235747517,0.125,
2012-03-26,1059637.0,2892646.0,1.3357,14.26,0.8585,8.294999999999991,0.125,
2012-03-26,1059637.0,2892646.0,1.3357,14.26,0.8585,12.58999999999999,0.125,
2012-03-26,1059637.0,2892646.0,1.3357,14.26,0.8585,14.15,0.125,
2012-03-27,1059637.0,2892646.0,1.3317,15.59,0.8585,-2.310000000000012,0.125,
2012-03-27,1059637.0,2892646.0,1.3317,15.59,0.8585,13.13,0.125,
2012-03-27,1059637.0,2892646.0,1.3317,15.59,0.8585,9.969999999999994,0.125,
2012-03-27,1059637.0,2892646.0,1.3317,15.59,0.8585,11.81806188133078,0.125,
2012-03-27,1059637.0,2892646.0,1.3317,15.59,0.8585,5.789999999999989,0.125,
2012-03-27,1059637.0,2892646.0,1.3317,15.59,0.8585,9.160000000000002,0.125,
2012-03-27,1059637.0,2892646.0,1.3317,15.59,0.8585,10.72,0.125,
2012-03-28,1059637.0,2878137.0,1.3314,15.47,0.8585,-3.180000000000005,0.125,
2012-03-28,1059637.0,2878137.0,1.3314,15.47,0.8585,13.28,0.125,
2012-03-28,1059637.0,2878137.0,1.3314,15.47,0.8585,7.379999999999995,0.125,
2012-03-28,1059637.0,2878137.0,1.3314,15.47,0.8585,12.98136423162629,0.125,
2012-03-28,1059637.0,2878137.0,1.3314,15.47,0.8585,4.539999999999999,0.125,
2012-03-28,1059637.0,2878137.0,1.3314,15.47,0.8585,6.780000000000019,0.125,
2012-03-28,1059637.0,2878137.0,1.3314,15.47,0.8585,9.23999999999998,0.125,
2012-03-29,1059637.0,2878137.0,1.3301,15.48,0.8585,-4.689999999999972,0.125,
2012-03-29,1059637.0,2878137.0,1.3301,15.48,0.8585,11.94,0.125,
2012-03-29,1059637.0,2878137.0,1.3301,15.48,0.8585,6.529999999999994,0.125,
2012-03-29,1059637.0,2878137.0,1.3301,15.48,0.8585,16.7876369908866,0.125,
2012-03-29,1059637.0,2878137.0,1.3301,15.48,0.8585,2.050000000000007,0.125,
2012-03-29,1059637.0,2878137.0,1.3301,15.48,0.8585,5.210000000000004,0.125,
2012-03-29,1059637.0,2878137.0,1.3301,15.48,0.8585,6.829999999999981,0.125,
2012-03-30,1059637.0,2878137.0,1.3343,15.5,0.8585,-3.140000000000009,0.125,
2012-03-30,1059637.0,2878137.0,1.3343,15.5,0.8585,14.675,0.125,
2012-03-30,1059637.0,2878137.0,1.3343,15.5,0.8585,9.659999999999991,0.125,
2012-03-30,1059637.0,2878137.0,1.3343,15.5,0.8585,16.86752828375114,0.125,
2012-03-30,1059637.0,2878137.0,1.3343,15.5,0.8585,3.93,0.125,
2012-03-30,1059637.0,2878137.0,1.3343,15.5,0.8585,7.840000000000025,0.125,
2012-03-30,1059637.0,2878137.0,1.3343,15.5,0.8585,10.05,0.125,
2012-03-31,1142192.0,2878137.0,1.3343,15.5,0.8585,,0.125,
2012-04-01,1142192.0,2878137.0,1.3343,22.22,0.7443,,0.125,0.08
2012-04-02,1142192.0,2878137.0,1.3321,22.22,0.7443,-5.230000000000001,0.125,
2012-04-02,1142192.0,2878137.0,1.3321,22.22,0.7443,12.54,0.125,
2012-04-02,1142192.0,2878137.0,1.3321,22.22,0.7443,7.409999999999997,0.125,
2012-04-02,1142192.0,2878137.0,1.3321,22.22,0.7443,16.29562361489302,0.125,
2012-04-02,1142192.0,2878137.0,1.3321,22.22,0.7443,2.410000000000001,0.125,
2012-04-02,1142192.0,2878137.0,1.3321,22.22,0.7443,5.840000000000001,0.125,
2012-04-02,1142192.0,2878137.0,1.3321,22.22,0.7443,8.099999999999996,0.125,
2012-04-03,1142192.0,2878137.0,1.3233,22.22,0.7443,-7.039999999999935,0.125,
2012-04-03,1142192.0,2878137.0,1.3233,22.22,0.7443,12.1,0.125,
2012-04-03,1142192.0,2878137.0,1.3233,22.22,0.7443,5.550000000000008,0.125,
2012-04-03,1142192.0,2878137.0,1.3233,22.22,0.7443,16.54277729751572,0.125,
2012-04-03,1142192.0,2878137.0,1.3233,22.22,0.7443,-0.7400000000000018,0.125,
2012-04-03,1142192.0,2878137.0,1.3233,22.22,0.7443,4.000000000000004,0.125,
2012-04-03,1142192.0,2878137.0,1.3233,22.22,0.7443,5.359999999999987,0.125,
2012-04-04,1142192.0,2865478.0,1.3141,16.44,0.7443,-4.279999999999995,0.125,
2012-04-04,1142192.0,2865478.0,1.3141,16.44,0.7443,16.82,0.125,
2012-04-04,1142192.0,2865478.0,1.3141,16.44,0.7443,8.599999999999994,0.125,
2012-04-04,1142192.0,2865478.0,1.3141,16.44,0.7443,17.86119915847097,0.125,
2012-04-04,1142192.0,2865478.0,1.3141,16.44,0.7443,3.650000000000003,0.125,
2012-04-04,1142192.0,2865478.0,1.3141,16.44,0.7443,7.119999999999993,0.125,
2012-04-04,1142192.0,2865478.0,1.3141,16.44,0.7443,8.850000000000001,0.125,
2012-04-05,1142192.0,2865478.0,1.3063,19.16,0.7443,-4.580000000000028,0.125,
2012-04-05,1142192.0,2865478.0,1.3063,19.16,0.7443,22.52000000000001,0.125,
2012-04-05,1142192.0,2865478.0,1.3063,19.16,0.7443,11.37,0.125,
2012-04-05,1142192.0,2865478.0,1.3063,19.16,0.7443,22.57219048516214,0.125,
2012-04-05,1142192.0,2865478.0,1.3063,19.16,0.7443,4.369999999999996,0.125,
2012-04-05,1142192.0,2865478.0,1.3063,19.16,0.7443,7.44999999999999,0.125,
2012-04-05,1142192.0,2865478.0,1.3063,19.16,0.7443,9.260000000000025,0.125,
2012-04-06,1142192.0,2865478.0,1.3094,26.12,0.7443,-7.179999999999986,0.125,
2012-04-06,1142192.0,2865478.0,1.3094,26.12,0.7443,22.30000000000001,0.125,
2012-04-06,1142192.0,2865478.0,1.3094,26.12,0.7443,11.44,0.125,
2012-04-06,1142192.0,2865478.0,1.3094,26.12,0.7443,20.35767431713292,0.125,
2012-04-06,1142192.0,2865478.0,1.3094,26.12,0.7443,5.389999999999995,0.125,
2012-04-06,1142192.0,2865478.0,1.3094,26.12,0.7443,6.229999999999992,0.125,
2012-04-06,1142192.0,2865478.0,1.3094,26.12,0.7443,9.29000000000002,0.125,
2012-04-07,,,,,,,0.125,
2012-04-08,,,,,,,0.125,
2012-04-09,1142192.0,2865478.0,1.31,17.98,0.7443,-7.489999999999986,0.125,
2012-04-09,1142192.0,2865478.0,1.31,17.98,0.7443,23.870000000000005,0.125,
2012-04-09,1142192.0,2865478.0,1.31,17.98,0.7443,11.03,0.125,
2012-04-09,1142192.0,2865478.0,1.31,17.98,0.7443,20.26872684770077,0.125,
2012-04-09,1142192.0,2865478.0,1.31,17.98,0.7443,6.292499999999995,0.125,
2012-04-09,1142192.0,2865478.0,1.31,17.98,0.7443,6.145000000000001,0.125,
2012-04-09,1142192.0,2865478.0,1.31,17.98,0.7443,9.315000000000017,0.125,
2012-04-10,1142192.0,2865478.0,1.308,14.55,0.7443,-7.799999999999985,0.125,
2012-04-10,1142192.0,2865478.0,1.308,14.55,0.7443,25.44,0.125,
2012-04-10,1142192.0,2865478.0,1.308,14.55,0.7443,15.4,0.125,
2012-04-10,1142192.0,2865478.0,1.308,14.55,0.7443,20.62319973254198,0.125,
2012-04-10,1142192.0,2865478.0,1.308,14.55,0.7443,7.194999999999996,0.125,
2012-04-10,1142192.0,2865478.0,1.308,14.55,0.7443,6.060000000000009,0.125,
2012-04-10,1142192.0,2865478.0,1.308,14.55,0.7443,9.340000000000014,0.125,
2012-04-11,1142192.0,2867200.0,1.3109,14.55,0.7443,-6.119999999999992,0.125,
2012-04-11,1142192.0,2867200.0,1.3109,14.55,0.7443,23.41,0.125,
2012-04-11,1142192.0,2867200.0,1.3109,14.55,0.7443,14.44,0.125,
2012-04-11,1142192.0,2867200.0,1.3109,14.55,0.7443,17.4142912465108,0.125,
2012-04-11,1142192.0,2867200.0,1.3109,14.55,0.7443,9.989999999999991,0.125,
2012-04-11,1142192.0,2867200.0,1.3109,14.55,0.7443,8.250000000000002,0.125,
2012-04-11,1142192.0,2867200.0,1.3109,14.55,0.7443,11.26000000000003,0.125,
2012-04-12,1142192.0,2867200.0,1.3185,17.12,0.7443,-7.26,0.125,
2012-04-12,1142192.0,2867200.0,1.3185,17.12,0.7443,18.78,0.125,
2012-04-12,1142192.0,2867200.0,1.3185,17.12,0.7443,14.04,0.125,
2012-04-12,1142192.0,2867200.0,1.3185,17.12,0.7443,14.29816686498511,0.125,
2012-04-12,1142192.0,2867200.0,1.3185,17.12,0.7443,9.98,0.125,
2012-04-12,1142192.0,2867200.0,1.3185,17.12,0.7443,7.670000000000011,0.125,
2012-04-12,1142192.0,2867200.0,1.3185,17.12,0.7443,7.919999999999994,0.125,
2012-04-13,1142192.0,2867200.0,1.3075,19.55,0.7443,-8.730000000000015,0.125,
2012-04-13,1142192.0,2867200.0,1.3075,19.55,0.7443,23.68,0.125,
2012-04-13,1142192.0,2867200.0,1.3075,19.55,0.7443,17.15999999999999,0.125,
2012-04-13,1142192.0,2867200.0,1.3075,19.55,0.7443,17.53471117504323,0.125,
2012-04-13,1142192.0,2867200.0,1.3075,19.55,0.7443,10.86000000000001,0.125,
2012-04-13,1142192.0,2867200.0,1.3075,19.55,0.7443,9.530000000000005,0.125,
2012-04-13,1142192.0,2867200.0,1.3075,19.55,0.7443,8.49000000000002,0.125,
2012-04-14,,,,,,,0.125,
2012-04-15,,,,,,,0.125,
2012-04-16,1142192.0,2867200.0,1.3138,19.55,0.7443,-9.270000000000024,0.125,
2012-04-16,1142192.0,2867200.0,1.3138,19.55,0.7443,25.02999999999999,0.125,
2012-04-16,1142192.0,2867200.0,1.3138,19.55,0.7443,18.12,0.125,
2012-04-16,1142192.0,2867200.0,1.3138,19.55,0.7443,19.77214500611709,0.125,
2012-04-16,1142192.0,2867200.0,1.3138,19.55,0.7443,12.76,0.125,
2012-04-16,1142192.0,2867200.0,1.3138,19.55,0.7443,10.23000000000002,0.125,
2012-04-16,1142192.0,2867200.0,1.3138,19.55,0.7443,8.029999999999982,0.125,
2012-04-17,1142192.0,2867200.0,1.3123,18.46,0.7443,-7.669999999999955,0.125,
2012-04-17,1142192.0,2867200.0,1.3123,18.46,0.7443,21.79499999999999,0.125,
2012-04-17,1142192.0,2867200.0,1.3123,18.46,0.7443,18.52,0.125,
2012-04-17,1142192.0,2867200.0,1.3123,18.46,0.7443,15.03650668825508,0.125,
2012-04-17,1142192.0,2867200.0,1.3123,18.46,0.7443,12.55,0.125,
2012-04-17,1142192.0,2867200.0,1.3123,18.46,0.7443,11.63000000000001,0.125,
2012-04-17,1142192.0,2867200.0,1.3123,18.46,0.7443,9.499999999999996,0.125,
2012-04-18,1142192.0,2875470.0,1.312,18.64,0.7443,-6.67000000000002,0.125,
2012-04-18,1142192.0,2875470.0,1.312,18.64,0.7443,24.61,0.125,
2012-04-18,1142192.0,2875470.0,1.312,18.64,0.7443,21.01999999999999,0.125,
2012-04-18,1142192.0,2875470.0,1.312,18.64,0.7443,15.56051196917242,0.125,
2012-04-18,1142192.0,2875470.0,1.312,18.64,0.7443,13.34000000000001,0.125,
2012-04-18,1142192.0,2875470.0,1.312,18.64,0.7443,13.14000000000002,0.125,
2012-04-18,1142192.0,2875470.0,1.312,18.64,0.7443,10.59000000000001,0.125,
2012-04-19,1142192.0,2875470.0,1.3134,18.36,0.7443,-10.34999999999997,0.125,
2012-04-19,1142192.0,2875470.0,1.3134,18.36,0.7443,23.0,0.125,
2012-04-19,1142192.0,2875470.0,1.3134,18.36,0.7443,16.5,0.125,
2012-04-19,1142192.0,2875470.0,1.3134,18.36,0.7443,15.35702065479433,0.125,
2012-04-19,1142192.0,2875470.0,1.3134,18.36,0.7443,9.76499999999999,0.125,
2012-04-19,1142192.0,2875470.0,1.3134,18.36,0.7443,10.17000000000001,0.125,
2012-04-19,1142192.0,2875470.0,1.3134,18.36,0.7443,8.069999999999977,0.125,
2012-04-20,1142192.0,2875470.0,1.3221,17.44,0.7443,-13.45999999999998,0.125,
2012-04-20,1142192.0,2875470.0,1.3221,17.44,0.7443,23.9,0.125,
2012-04-20,1142192.0,2875470.0,1.3221,17.44,0.7443,15.23999999999999,0.125,
2012-04-20,1142192.0,2875470.0,1.3221,17.44,0.7443,18.23040128719753,0.125,
2012-04-20,1142192.0,2875470.0,1.3221,17.44,0.7443,9.989999999999998,0.125,
2012-04-20,1142192.0,2875470.0,1.3221,17.44,0.7443,7.730000000000004,0.125,
2012-04-20,1142192.0,2875470.0,1.3221,17.44,0.7443,6.559999999999988,0.125,
2012-04-21,,,,,,,0.125,
2012-04-22,,,,,,,0.125,
2012-04-23,1142192.0,2875470.0,1.3154,18.97,0.7443,-17.24999999999994,0.125,
2012-04-23,1142192.0,2875470.0,1.3154,18.97,0.7443,22.65999999999999,0.125,
2012-04-23,1142192.0,2875470.0,1.3154,18.97,0.7443,13.99,0.125,
2012-04-23,1142192.0,2875470.0,1.3154,18.97,0.7443,15.40946598551843,0.125,
2012-04-23,1142192.0,2875470.0,1.3154,18.97,0.7443,7.709999999999995,0.125,
2012-04-23,1142192.0,2875470.0,1.3154,18.97,0.7443,4.189999999999994,0.125,
2012-04-23,1142192.0,2875470.0,1.3154,18.97,0.7443,3.010000000000024,0.125,
2012-04-24,1142192.0,2875470.0,1.3194,18.1,0.7443,-13.34000000000002,0.125,
2012-04-24,1142192.0,2875470.0,1.3194,18.1,0.7443,21.94999999999999,0.125,
2012-04-24,1142192.0,2875470.0,1.3194,18.1,0.7443,15.59999999999999,0.125,
2012-04-24,1142192.0,2875470.0,1.3194,18.1,0.7443,12.86534154865476,0.125,
2012-04-24,1142192.0,2875470.0,1.3194,18.1,0.7443,10.03999999999999,0.125,
2012-04-24,1142192.0,2875470.0,1.3194,18.1,0.7443,8.329999999999993,0.125,
2012-04-24,1142192.0,2875470.0,1.3194,18.1,0.7443,6.909999999999994,0.125,
2012-04-25,1142192.0,2866561.0,1.3222,16.82,0.7443,-10.44000000000003,0.125,
2012-04-25,1142192.0,2866561.0,1.3222,16.82,0.7443,21.61999999999999,0.125,
2012-04-25,1142192.0,2866561.0,1.3222,16.82,0.7443,17.33,0.125,
2012-04-25,1142192.0,2866561.0,1.3222,16.82,0.7443,10.60792985557258,0.125,
2012-04-25,1142192.0,2866561.0,1.3222,16.82,0.7443,12.12,0.125,
2012-04-25,1142192.0,2866561.0,1.3222,16.82,0.7443,10.97999999999999,0.125,
2012-04-25,1142192.0,2866561.0,1.3222,16.82,0.7443,9.360000000000014,0.125,
2012-04-26,1142192.0,2866561.0,1.3208,16.24,0.7443,-12.33000000000002,0.125,
2012-04-26,1142192.0,2866561.0,1.3208,16.24,0.7443,25.09999999999999,0.125,
2012-04-26,1142192.0,2866561.0,1.3208,16.24,0.7443,20.02,0.125,
2012-04-26,1142192.0,2866561.0,1.3208,16.24,0.7443,11.47908751237714,0.125,
2012-04-26,1142192.0,2866561.0,1.3208,16.24,0.7443,12.97000000000001,0.125,
2012-04-26,1142192.0,2866561.0,1.3208,16.24,0.7443,9.240000000000014,0.125,
2012-04-26,1142192.0,2866561.0,1.3208,16.24,0.7443,7.369999999999988,0.125,
2012-04-27,1142192.0,2866561.0,1.3252,16.32,0.7443,-9.639999999999985,0.125,
2012-04-27,1142192.0,2866561.0,1.3252,16.32,0.7443,26.44,0.125,
2012-04-27,1142192.0,2866561.0,1.3252,16.32,0.7443,20.69,0.125,
2012-04-27,1142192.0,2866561.0,1.3252,16.32,0.7443,13.90110803142705,0.125,
2012-04-27,1142192.0,2866561.0,1.3252,16.32,0.7443,13.78,0.125,
2012-04-27,1142192.0,2866561.0,1.3252,16.32,0.7443,11.78,0.125,
2012-04-27,1142192.0,2866561.0,1.3252,16.32,0.7443,9.319999999999997,0.125,
2012-04-28,,,,,,,0.125,
2012-04-29,,,,,,,0.125,
2012-04-30,1147394.0,2866561.0,1.324,17.15,0.7443,-8.240000000000002,0.125,
2012-04-30,1147394.0,2866561.0,1.324,17.15,0.7443,25.47,0.125,
2012-04-30,1147394.0,2866561.0,1.324,17.15,0.7443,22.07,0.125,
2012-04-30,1147394.0,2866561.0,1.324,17.15,0.7443,11.92365619366182,0.125,
2012-04-30,1147394.0,2866561.0,1.324,17.15,0.7443,16.37,0.125,
2012-04-30,1147394.0,2866561.0,1.324,17.15,0.7443,14.43999999999999,0.125,
2012-04-30,1147394.0,2866561.0,1.324,17.15,0.7443,11.22000000000001,0.125,
2012-05-01,1147394.0,2866561.0,1.3236,21.48,0.6849,-9.87,0.125,0.09
2012-05-01,1147394.0,2866561.0,1.3236,21.48,0.6849,23.68,0.125,0.09
2012-05-01,1147394.0,2866561.0,1.3236,21.48,0.6849,20.48,0.125,0.09
2012-05-01,1147394.0,2866561.0,1.3236,21.48,0.6849,12.05702004591122,0.125,0.09
2012-05-01,1147394.0,2866561.0,1.3236,21.48,0.6849,14.51999999999999,0.125,0.09
2012-05-01,1147394.0,2866561.0,1.3236,21.48,0.6849,13.31000000000001,0.125,0.09
2012-05-01,1147394.0,2866561.0,1.3236,21.48,0.6849,9.559999999999992,0.125,0.09
2012-05-02,1147394.0,2864280.0,1.3155,21.48,0.6849,-9.450000000000005,0.125,
2012-05-02,1147394.0,2864280.0,1.3155,21.48,0.6849,25.175,0.125,
2012-05-02,1147394.0,2864280.0,1.3155,21.48,0.6849,22.52,0.125,
2012-05-02,1147394.0,2864280.0,1.3155,21.48,0.6849,13.84162354104715,0.125,
2012-05-02,1147394.0,2864280.0,1.3155,21.48,0.6849,17.24999999999999,0.125,
2012-05-02,1147394.0,2864280.0,1.3155,21.48,0.6849,15.58000000000002,0.125,
2012-05-02,1147394.0,2864280.0,1.3155,21.48,0.6849,10.13,0.125,
2012-05-03,1147394.0,2864280.0,1.315,18.05,0.6849,-6.31999999999997,0.125,
2012-05-03,1147394.0,2864280.0,1.315,18.05,0.6849,23.83,0.125,
2012-05-03,1147394.0,2864280.0,1.315,18.05,0.6849,21.20999999999999,0.125,
2012-05-03,1147394.0,2864280.0,1.315,18.05,0.6849,12.24281180577798,0.125,
2012-05-03,1147394.0,2864280.0,1.315,18.05,0.6849,18.5,0.125,
2012-05-03,1147394.0,2864280.0,1.315,18.05,0.6849,17.92999999999999,0.125,
2012-05-03,1147394.0,2864280.0,1.315,18.05,0.6849,13.62999999999999,0.125,
2012-05-04,1147394.0,2864280.0,1.3082,16.7,0.6849,-3.950000000000009,0.125,
2012-05-04,1147394.0,2864280.0,1.3082,16.7,0.6849,24.83,0.125,
2012-05-04,1147394.0,2864280.0,1.3082,16.7,0.6849,22.56,0.125,
2012-05-04,1147394.0,2864280.0,1.3082,16.7,0.6849,12.54360280727847,0.125,
2012-05-04,1147394.0,2864280.0,1.3082,16.7,0.6849,20.9,0.125,
2012-05-04,1147394.0,2864280.0,1.3082,16.7,0.6849,19.64,0.125,
2012-05-04,1147394.0,2864280.0,1.3082,16.7,0.6849,16.03000000000001,0.125,
2012-05-05,,,,,,,0.125,
2012-05-06,1147394.0,2864280.0,1.3082,24.68,0.6849,,0.125,
2012-05-07,1147394.0,2864280.0,1.3052,17.5,0.6849,-6.520000000000037,0.125,
2012-05-07,1147394.0,2864280.0,1.3052,17.5,0.6849,25.34999999999999,0.125,
2012-05-07,1147394.0,2864280.0,1.3052,17.5,0.6849,22.02,0.125,
2012-05-07,1147394.0,2864280.0,1.3052,17.5,0.6849,13.49784510931371,0.125,
2012-05-07,1147394.0,2864280.0,1.3052,17.5,0.6849,19.94,0.125,
2012-05-07,1147394.0,2864280.0,1.3052,17.5,0.6849,16.70999999999997,0.125,
2012-05-07,1147394.0,2864280.0,1.3052,17.5,0.6849,13.30999999999998,0.125,
2012-05-08,1147394.0,2864280.0,1.3002,17.5,0.6849,-5.209999999999981,0.125,
2012-05-08,1147394.0,2864280.0,1.3002,17.5,0.6849,26.04,0.125,
2012-05-08,1147394.0,2864280.0,1.3002,17.5,0.6849,21.12,0.125,
2012-05-08,1147394.0,2864280.0,1.3002,17.5,0.6849,13.59595005265538,0.125,
2012-05-08,1147394.0,2864280.0,1.3002,17.5,0.6849,19.84,0.125,
2012-05-08,1147394.0,2864280.0,1.3002,17.5,0.6849,17.23999999999999,0.125,
2012-05-08,1147394.0,2864280.0,1.3002,17.5,0.6849,15.02000000000001,0.125,
2012-05-09,1147394.0,2864150.0,1.2932,17.74,0.6849,-5.73999999999999,0.125,
2012-05-09,1147394.0,2864150.0,1.2932,17.74,0.6849,30.385,0.125,
2012-05-09,1147394.0,2864150.0,1.2932,17.74,0.6849,25.37,0.125,
2012-05-09,1147394.0,2864150.0,1.2932,17.74,0.6849,15.81302017730111,0.125,
2012-05-09,1147394.0,2864150.0,1.2932,17.74,0.6849,21.33000000000001,0.125,
2012-05-09,1147394.0,2864150.0,1.2932,17.74,0.6849,17.32000000000001,0.125,
2012-05-09,1147394.0,2864150.0,1.2932,17.74,0.6849,14.23999999999999,0.125,
2012-05-10,1147394.0,2864150.0,1.2935,14.33,0.6849,0.409999999999977,0.125,
2012-05-10,1147394.0,2864150.0,1.2935,14.33,0.6849,30.16,0.125,
2012-05-10,1147394.0,2864150.0,1.2935,14.33,0.6849,25.34,0.125,
2012-05-10,1147394.0,2864150.0,1.2935,14.33,0.6849,14.72746874244097,0.125,
2012-05-10,1147394.0,2864150.0,1.2935,14.33,0.6849,23.69,0.125,
2012-05-10,1147394.0,2864150.0,1.2935,14.33,0.6849,20.30000000000001,0.125,
2012-05-10,1147394.0,2864150.0,1.2935,14.33,0.6849,17.98999999999999,0.125,
2012-05-11,1147394.0,2864150.0,1.2915,18.42,0.6849,-0.8799999999999919,0.125,
2012-05-11,1147394.0,2864150.0,1.2915,18.42,0.6849,32.25,0.125,
2012-05-11,1147394.0,2864150.0,1.2915,18.42,0.6849,25.91,0.125,
2012-05-11,1147394.0,2864150.0,1.2915,18.42,0.6849,16.54091133692678,0.125,
2012-05-11,1147394.0,2864150.0,1.2915,18.42,0.6849,23.20000000000001,0.125,
2012-05-11,1147394.0,2864150.0,1.2915,18.42,0.6849,20.46000000000001,0.125,
2012-05-11,1147394.0,2864150.0,1.2915,18.42,0.6849,16.19999999999999,0.125,
2012-05-12,1147394.0,2864150.0,1.2915,16.46,0.6849,,0.125,
2012-05-13,,,,,,,0.125,
2012-05-14,1147394.0,2864150.0,1.2825,21.87,0.6849,3.569999999999984,0.125,
2012-05-14,1147394.0,2864150.0,1.2825,21.87,0.6849,35.76000000000001,0.125,
2012-05-14,1147394.0,2864150.0,1.2825,21.87,0.6849,30.81,0.125,
2012-05-14,1147394.0,2864150.0,1.2825,21.87,0.6849,19.68245581139444,0.125,
2012-05-14,1147394.0,2864150.0,1.2825,21.87,0.6849,26.82,0.125,
2012-05-14,1147394.0,2864150.0,1.2825,21.87,0.6849,25.34999999999999,0.125,
2012-05-14,1147394.0,2864150.0,1.2825,21.87,0.6849,21.28000000000001,0.125,
2012-05-15,1147394.0,2864150.0,1.273,21.97,0.6849,1.970000000000005,0.125,
2012-05-15,1147394.0,2864150.0,1.273,21.97,0.6849,37.52999999999999,0.125,
2012-05-15,1147394.0,2864150.0,1.273,21.97,0.6849,32.85,0.125,
2012-05-15,1147394.0,2864150.0,1.273,21.97,0.6849,18.59368842799858,0.125,
2012-05-15,1147394.0,2864150.0,1.273,21.97,0.6849,28.14,0.125,
2012-05-15,1147394.0,2864150.0,1.273,21.97,0.6849,25.27000000000002,0.125,
2012-05-15,1147394.0,2864150.0,1.273,21.97,0.6849,21.39000000000001,0.125,
2012-05-16,1147394.0,2850984.0,1.2715,22.27,0.6849,4.780000000000029,0.125,
2012-05-16,1147394.0,2850984.0,1.2715,22.27,0.6849,42.92999999999999,0.125,
2012-05-16,1147394.0,2850984.0,1.2715,22.27,0.6849,36.17000000000001,0.125,
2012-05-16,1147394.0,2850984.0,1.2715,22.27,0.6849,20.50784302571121,0.125,
2012-05-16,1147394.0,2850984.0,1.2715,22.27,0.6849,31.88,0.125,
2012-05-16,1147394.0,2850984.0,1.2715,22.27,0.6849,28.99999999999999,0.125,
2012-05-16,1147394.0,2850984.0,1.2715,22.27,0.6849,25.06,0.125,
2012-05-17,1147394.0,2850984.0,1.2693,24.49,0.6849,3.20999999999998,0.125,
2012-05-17,1147394.0,2850984.0,1.2693,24.49,0.6849,39.84,0.125,
2012-05-17,1147394.0,2850984.0,1.2693,24.49,0.6849,32.65,0.125,
2012-05-17,1147394.0,2850984.0,1.2693,24.49,0.6849,20.91664021036848,0.125,
2012-05-17,1147394.0,2850984.0,1.2693,24.49,0.6849,29.805,0.125,
2012-05-17,1147394.0,2850984.0,1.2693,24.49,0.6849,25.27999999999998,0.125,
